1,539,253,355,255,0
2,534,249,357,256,0
3,530,245,358,257,0
4,525,241,360,259,0
5,521,237,361,260,0
6,517,234,362,261,0
7,512,230,364,262,0
8,508,226,365,264,0
9,504,222,366,265,0
10,499,218,368,266,0
11,495,215,369,267,0
12,491,211,370,268,0
13,486,207,372,270,0
14,482,203,373,271,0
15,478,200,375,272,0
16,479,200,375,272,0
17,480,201,375,272,0
18,481,201,375,272,0
19,482,202,375,272,0
20,483,203,375,272,0
21,484,203,375,272,0
22,485,204,375,272,0
23,486,205,375,272,0
24,487,205,375,272,0
25,488,206,375,272,0
26,489,207,375,272,0
27,490,208,375,272,0
28,491,210,375,272,0
29,492,212,375,272,0
30,493,214,375,272,0
31,494,216,375,272,0
32,495,217,375,272,0
33,496,219,375,272,0
34,497,221,375,272,0
35,498,223,375,272,0
36,499,225,375,272,0
37,500,227,375,272,0
38,496,227,375,272,0
39,492,227,375,272,0
40,488,228,375,272,0
41,484,228,375,272,0
42,480,229,375,272,0
43,476,229,375,272,0
44,472,229,375,272,0
45,468,230,375,272,0
46,464,230,375,272,0
47,460,231,375,272,0
48,456,231,375,272,0
49,452,232,375,272,0
50,453,229,375,272,0
51,455,227,375,272,0
52,456,225,375,272,0
53,458,223,375,271,0
54,460,221,375,271,0
55,461,218,375,272,0
56,463,216,375,271,0
57,464,214,375,271,0
58,466,212,375,271,0
59,468,210,375,271,0
60,465,209,375,271,0
61,463,208,375,271,0
62,460,207,375,271,0
63,458,206,375,271,0
64,456,205,375,271,0
65,453,204,375,271,0
66,451,203,375,271,0
67,448,202,375,271,0
68,446,201,375,271,0
69,444,201,375,271,0
70,446,200,375,271,0
71,448,199,375,271,0
72,450,198,375,271,0
73,452,198,375,271,0
74,454,197,375,271,0
75,456,196,375,271,0
76,458,195,375,271,0
77,460,195,375,271,0
78,462,194,375,271,0
79,464,193,375,271,0
80,466,193,375,271,0
81,466,192,375,271,0
82,466,192,375,271,0
83,466,192,375,271,0
84,466,192,375,271,0
85,466,192,375,271,0
86,467,192,375,271,0
87,467,192,375,271,0
88,467,192,375,271,0
89,467,192,375,271,0
90,467,192,375,271,0
91,467,192,375,271,0
92,468,192,375,271,0
93,466,192,375,271,0
94,464,192,375,271,0
95,462,192,375,271,0
96,460,193,375,271,0
97,458,193,375,271,0
98,456,193,375,271,0
99,455,194,375,271,0
100,453,194,375,271,0
101,451,194,375,271,0
102,449,195,375,271,0
103,447,195,375,271,0
104,445,195,375,271,0
105,444,196,375,271,0
106,445,195,375,271,0
107,446,195,375,271,0
108,447,195,375,271,0
109,448,194,375,271,0
110,449,194,375,271,0
111,450,194,375,271,0
112,452,194,375,271,0
113,453,195,375,271,0
114,455,196,375,271,0
115,457,198,375,271,0
116,459,199,375,271,0
117,460,200,375,271,0
118,462,202,375,271,0
119,464,203,375,271,0
120,466,204,375,271,0
121,468,206,375,271,0
122,469,207,375,271,0
123,471,208,375,271,0
124,473,210,375,271,0
125,475,211,375,271,0
126,477,213,375,271,0
127,477,211,375,271,0
128,477,210,375,271,0
129,477,209,375,271,0
130,477,208,375,271,0
131,477,207,375,271,0
132,478,205,375,271,0
133,478,204,375,271,0
134,478,203,375,271,0
135,478,202,375,271,0
136,478,201,375,271,0
137,479,200,375,271,0
138,478,200,375,271,0
139,478,201,375,271,0
140,477,201,375,271,0
141,477,202,375,271,0
142,476,202,375,271,0
143,476,203,375,271,0
144,475,203,375,271,0
145,475,204,375,271,0
146,474,204,375,271,0
147,474,205,375,271,0
148,473,205,375,271,0
149,473,206,375,271,0
150,472,205,375,271,0
151,471,205,375,271,0
152,470,205,375,271,0
153,469,205,375,271,0
154,468,205,375,271,0
155,467,205,375,271,0
156,467,205,375,271,0
157,466,205,375,271,0
158,465,205,375,271,0
159,464,205,375,271,0
160,463,205,375,271,0
161,462,205,375,271,0
162,461,205,375,271,0
163,461,205,375,271,0
164,459,203,375,271,0
165,458,201,375,271,0
166,456,200,375,271,0
167,455,198,375,271,0
168,453,196,375,271,0
169,452,195,375,271,0
170,451,193,375,271,0
171,449,191,375,271,0
172,448,190,375,271,0
173,446,188,375,271,0
174,445,186,375,271,0
175,444,185,375,271,0
