1,495,343,172,109,0
2,495,343,172,109,0
3,495,344,172,109,0
4,495,344,172,109,0
5,495,345,172,109,0
6,493,345,172,109,0
7,492,346,172,109,0
8,491,347,172,109,0
9,490,348,172,109,0
10,489,349,172,109,0
11,488,350,172,109,0
12,487,348,172,109,0
13,487,346,172,109,0
14,487,344,172,109,0
15,487,342,172,109,0
16,487,340,172,109,0
17,485,339,172,109,0
18,483,338,172,109,0
19,482,337,172,109,0
20,480,336,172,109,0
21,479,335,172,109,0
22,479,333,172,109,0
23,480,331,172,109,0
24,480,329,172,109,0
25,481,327,172,109,0
26,481,326,172,109,0
27,482,326,172,109,0
28,483,325,172,109,0
29,484,325,172,109,0
30,485,324,172,109,0
31,486,324,172,109,0
32,487,323,172,109,0
33,488,323,172,109,0
34,489,323,172,109,0
35,488,322,172,109,0
36,487,322,172,109,0
37,486,322,172,109,0
38,485,321,172,109,0
39,484,321,172,109,0
40,483,321,172,109,0
41,482,321,172,109,0
42,481,321,172,109,0
43,481,321,172,109,0
44,480,321,172,109,0
45,480,321,172,109,0
46,479,321,172,109,0
47,479,321,172,109,0
48,478,321,172,109,0
49,478,321,172,109,0
50,478,320,172,109,0
51,478,320,172,109,0
52,478,320,172,109,0
53,478,320,172,109,0
54,478,319,172,109,0
55,478,319,172,109,0
56,478,319,172,109,0
57,478,319,172,109,0
58,478,318,172,109,0
59,478,318,172,109,0
60,478,318,172,109,0
61,478,318,172,109,0
62,479,317,172,109,0
63,480,317,172,109,0
64,482,316,172,109,0
65,483,316,172,109,0
66,485,315,172,109,0
67,486,315,172,109,0
68,488,314,172,109,0
69,489,314,172,109,0
70,491,313,172,109,0
71,492,313,172,109,0
72,494,313,172,109,0
73,495,311,172,109,0
74,496,310,172,109,0
75,497,309,172,109,0
76,498,308,172,109,0
77,499,307,172,109,0
78,500,306,172,109,0
79,501,305,172,109,0
80,502,304,172,109,0
81,501,302,172,109,0
82,501,301,172,109,0
83,500,299,172,109,0
84,500,298,172,109,0
85,499,296,172,109,0
86,499,295,172,109,0
87,498,293,172,109,0
88,498,292,172,109,0
89,498,291,172,109,0
90,497,289,172,109,0
91,496,288,172,109,0
92,495,287,172,109,0
93,494,286,172,109,0
94,493,285,172,109,0
95,492,283,172,109,0
96,491,282,172,109,0
97,490,281,172,109,0
98,489,280,172,109,0
99,489,279,172,109,0
100,487,278,172,109,0
101,486,278,172,109,0
102,484,278,172,109,0
103,483,278,172,109,0
104,481,278,172,109,0
105,480,278,172,109,0
106,479,278,172,109,0
107,477,278,172,109,0
108,476,278,172,109,0
109,474,278,172,109,0
110,473,278,172,109,0
111,472,278,172,109,0
112,470,278,172,109,0
113,469,278,172,109,0
114,467,278,172,109,0
115,466,278,172,109,0
116,465,278,172,109,0
117,464,279,172,109,0
118,463,281,172,109,0
119,462,283,172,109,0
120,461,284,172,110,0
121,461,286,171,109,0
122,460,288,171,109,0
123,459,289,171,110,0
124,458,291,171,110,0
125,458,293,171,110,0
126,459,293,171,110,0
127,460,293,171,110,0
128,461,294,171,110,0
129,462,294,171,110,0
130,463,294,171,110,0
131,464,295,171,110,0
132,465,295,171,110,0
133,466,296,171,110,0
134,467,296,171,110,0
135,468,296,171,110,0
136,469,297,171,110,0
137,470,297,171,110,0
138,471,297,171,110,0
139,472,298,171,110,0
140,473,298,171,110,0
141,474,299,171,110,0
142,476,298,171,110,0
143,479,298,171,110,0
144,482,297,171,110,0
145,485,297,171,110,0
146,488,296,171,110,0
147,491,296,171,110,0
148,494,295,171,110,0
149,497,295,171,110,0
150,500,294,171,110,0
151,503,294,171,110,0
152,506,293,171,110,0
153,509,293,171,110,0
154,512,292,171,110,0
155,515,292,171,110,0
156,518,292,171,110,0
157,521,291,171,110,0
158,525,291,171,110,0
159,529,290,171,110,0
160,532,290,171,110,0
161,536,289,171,110,0
162,540,289,171,110,0
163,544,288,171,110,0
164,547,288,171,110,0
165,551,287,171,110,0
166,555,287,171,110,0
167,559,287,171,110,0
168,563,286,171,110,0
169,567,286,171,110,0
170,571,286,171,110,0
171,575,286,171,110,0
172,580,285,171,110,0
173,584,285,171,110,0
174,588,285,171,110,0
175,592,285,171,110,0
176,596,285,171,110,0
177,601,284,171,110,0
178,605,284,171,110,0
179,609,284,171,110,0
180,613,284,171,110,0
181,618,284,171,110,0
182,619,282,171,110,0
183,621,281,171,110,0
184,623,280,171,110,0
185,625,279,171,110,0
186,627,278,171,110,0
187,628,276,171,110,0
188,630,275,171,110,0
189,632,274,171,110,0
190,634,273,171,110,0
191,636,272,171,110,0
192,637,270,171,110,0
193,638,268,171,110,0
194,639,267,172,109,0
195,640,265,172,109,0
196,642,263,171,110,0
197,643,262,172,109,0
198,644,260,172,109,0
199,645,258,172,109,0
200,647,257,172,109,0
201,646,258,172,109,0
202,646,260,172,109,0
203,646,261,171,110,0
204,646,263,171,110,0
205,646,265,171,110,0
206,645,266,171,111,0
207,645,267,171,112,0
208,644,269,172,112,0
209,644,270,172,113,0
210,643,272,172,113,0
211,643,273,172,114,0
212,642,275,173,114,0
213,642,276,173,115,0
214,641,277,174,116,0
215,641,279,173,116,0
216,640,280,174,117,0
217,640,282,174,117,0
218,639,283,175,118,0
219,639,285,175,118,0
220,638,285,175,118,0
221,638,286,175,118,0
222,638,287,175,118,0
223,637,288,175,118,0
224,637,289,175,118,0
225,637,290,175,118,0
226,636,290,175,118,0
227,636,291,175,118,0
228,636,292,175,118,0
229,635,293,175,118,0
230,635,294,175,118,0
231,635,295,175,118,0
232,635,296,175,118,0
233,634,295,175,118,0
234,633,294,175,118,0
235,632,293,175,118,0
236,631,293,175,118,0
237,630,292,175,118,0
238,629,291,175,118,0
239,628,290,175,118,0
240,627,290,175,118,0
241,626,289,175,118,0
242,625,288,175,118,0
243,624,287,175,118,0
244,623,287,175,118,0
245,622,286,175,118,0
246,621,285,175,118,0
247,620,284,175,118,0
248,619,284,175,118,0
249,619,285,175,118,0
250,619,286,175,118,0
251,619,287,175,118,0
252,619,289,175,118,0
253,620,290,175,118,0
254,620,291,175,118,0
255,620,293,175,118,0
256,620,294,175,118,0
257,620,295,175,118,0
258,621,296,175,118,0
259,621,298,175,118,0
260,621,299,175,118,0
261,621,300,175,118,0
262,622,302,175,118,0
263,622,300,176,119,0
264,622,298,178,121,0
265,622,296,180,123,0
266,622,294,182,125,0
267,622,292,184,127,0
268,620,288,187,130,0
269,618,285,190,133,0
270,616,281,194,137,0
271,614,278,197,140,0
272,612,275,200,142,0
273,610,271,204,146,0
274,608,268,207,149,0
275,607,265,210,152,0
276,603,260,215,156,0
277,599,256,220,160,0
278,595,252,225,163,0
279,591,248,230,167,0
280,587,244,235,170,0
281,583,240,240,174,0
282,579,236,245,177,0
283,575,232,251,181,0
284,576,231,255,183,0
285,578,231,258,184,0
286,580,231,262,185,0
287,582,230,265,187,0
288,584,230,268,188,0
289,586,230,272,189,0
290,584,228,275,193,0
291,582,226,279,198,0
292,580,225,283,202,0
293,578,223,287,207,0
294,576,222,291,211,0
295,574,220,295,216,0
296,572,219,299,220,0
297,569,215,303,224,0
298,567,212,307,228,0
299,564,209,312,232,0
300,562,206,316,235,0
301,559,203,321,239,0
302,557,200,325,243,0
303,555,197,329,247,0
304,551,197,336,251,0
305,548,198,342,254,0
306,544,199,350,257,0
307,541,200,356,260,0
308,538,201,363,264,0
309,537,204,363,264,0
310,537,207,363,264,0
311,537,211,363,264,0
312,536,214,363,264,0
313,536,217,363,264,0
314,536,221,363,264,0
315,535,224,363,264,0
316,535,227,363,264,0
317,535,231,363,264,0
